Num,Year,Month,Day,HourStart,MinStart,SegStart,HourEnd,MinEnd,SegEnd,StartPoint,EndPoint,Duration,Type,Station
1104,2021,6,23,8,52,8,8,53,5,1595950,1598800,57,LP,BREF
1105,2021,6,23,9,5,22,9,6,14,1635650,1638250,52,LP,BREF
1106,2021,6,23,9,41,21,9,42,9,1743600,1746000,48,LP,BREF
1107,2021,6,23,9,43,57,9,44,49,1751400,1754000,52,LP,BREF
1108,2021,6,23,10,35,7,10,36,2,1904900,1907650,55,LP,BREF
1109,2021,6,23,10,49,34,10,50,29,1948250,1951000,55,LP,BREF
1110,2021,6,23,10,50,52,10,52,4,1952150,1955750,72,LP,BREF
1111,2021,6,23,11,28,39,11,29,37,2065500,2068400,58,REGIONAL,BREF
1112,2021,6,23,11,37,42,11,38,33,2092650,2095200,51,LP,BREF
1113,2021,6,23,11,42,14,11,43,8,2106250,2108950,54,VT,BREF
1114,2021,6,23,11,47,52,11,49,20,2123150,2127550,88,LP,BREF
1115,2021,6,23,11,55,38,11,56,34,2146450,2149250,56,LP,BREF
1116,2021,6,23,12,17,28,12,19,4,2211950,2216750,96,LP,BREF
1117,2021,6,23,12,24,35,12,25,25,2233300,2235800,50,LP,BREF
1118,2021,6,23,13,7,29,13,8,13,2362000,2364200,44,LP,BREF
1119,2021,6,23,13,33,14,13,34,15,2439250,2442300,61,LP,BREF
1120,2021,6,23,14,5,10,14,6,11,2535050,2538100,61,LP,BREF
1121,2021,6,23,14,9,15,14,10,10,2547300,2550050,55,VT,BREF
1122,2021,6,23,14,44,49,14,45,49,2654000,2657000,60,LP,BREF
1123,2021,6,23,15,4,33,15,5,28,2713200,2715950,55,LP,BREF
1124,2021,6,23,15,26,17,15,27,19,2778400,2781500,62,LP,BREF
1125,2021,6,23,15,54,49,15,55,49,2864000,2867000,60,LP,BREF
1126,2021,6,23,15,57,48,15,58,32,2872950,2875150,44,LP,BREF
1127,2021,6,23,16,30,49,16,31,47,2972000,2974900,58,LP,BREF
1128,2021,6,23,17,4,57,17,5,54,3074400,3077250,57,LP,BREF
1129,2021,6,22,0,44,0,0,44,56,131800,134600,56,LP,BREF
1130,2021,6,22,1,48,41,1,49,33,325850,328450,52,LP,BREF
1131,2021,6,22,1,59,12,1,59,58,357400,359700,46,LP,BREF
1132,2021,6,22,3,1,47,3,2,40,545150,547800,53,LP,BREF
1133,2021,6,22,3,18,26,3,19,26,595100,598100,60,LP,BREF
1134,2021,6,22,7,18,6,7,18,56,1314100,1316600,50,LP,BREF
1135,2021,6,22,7,28,28,7,29,13,1345200,1347450,45,LP,BREF
1136,2021,6,22,9,2,42,9,3,34,1627900,1630500,52,LP,BREF
1137,2021,6,22,9,6,6,9,7,0,1638100,1640800,53.9999999999964,LP,BREF
1138,2021,6,22,9,6,54,9,7,47,1640500,1643150,53,LP,BREF
1139,2021,6,22,9,29,39,9,30,28,1708750,1711200,49,LP,BREF
1140,2021,6,22,9,35,13,9,36,2,1725450,1727900,49,LP,BREF
1141,2021,6,22,10,3,6,10,4,10,1809100,1812300,64,LP,BREF
1142,2021,6,22,10,9,24,10,10,15,1828000,1830550,51,LP,BREF
1143,2021,6,22,10,30,19,10,31,7,1890750,1893150,48,LP,BREF
1144,2021,6,22,10,33,23,10,34,13,1899950,1902450,50,LP,BREF
1145,2021,6,22,10,35,22,10,36,9,1905900,1908250,47,LP,BREF
1146,2021,6,22,10,59,3,11,0,14,1976950,1980500,71,LP,BREF
1147,2021,6,22,10,59,3,11,0,14,1976950,1980500,71,LP,BREF
1148,2021,6,22,12,8,45,12,9,38,2186050,2188700,53,LP,BREF
1149,2021,6,22,13,16,4,13,16,52,2388000,2390400,48,LP,BREF
1150,2021,6,23,1,20,11,1,21,2,240100,242650,51,LP,BREF
1151,2021,6,23,1,20,11,1,21,2,240100,242650,51,LP,BREF
1152,2021,6,23,2,27,24,2,28,15,441750,444300,51,LP,BREF
1153,2021,6,23,5,23,36,5,24,35,970350,973300,59,LP,BREF
1154,2021,6,23,6,43,15,6,44,15,1209300,1212300,60,LP,BREF
1155,2021,6,23,7,1,37,7,2,55,1264400,1268300,78,LP,BREF
1156,2021,6,23,10,32,3,10,32,60,1895700,1898550,57,LP,BREF
1157,2021,6,23,10,35,7,10,35,57,1904900,1907400,50,LP,BREF
1158,2021,6,23,10,49,34,10,50,29,1948250,1951000,55,LP,BREF
1159,2021,6,23,12,17,28,12,19,4,2211950,2216750,96,VT,BREF
1160,2021,6,23,13,33,14,13,34,15,2439250,2442300,61,LP,BREF
1161,2021,6,23,14,5,10,14,6,11,2535050,2538100,61,LP,BREF
1162,2021,6,23,14,9,15,14,10,10,2547300,2550050,55,VT,BREF
1163,2021,6,23,15,26,24,15,27,19,2778750,2781500,55,VT,BREF
1164,2021,6,23,15,36,34,15,37,31,2809250,2812100,57,LP,BREF
1165,2021,6,23,15,54,49,15,55,46,2864000,2866850,57,LP,BREF
1166,2021,6,23,19,17,35,19,18,38,3472300,3475450,63,LP,BREF
1167,2021,6,23,19,29,21,19,30,27,3507600,3510900,66,VT,BREF
1168,2021,6,23,21,7,16,21,8,10,3801350,3804050,54,LP,BREF
1169,2021,6,23,22,12,28,22,13,52,3996950,4001150,84,LP,BREF
1170,2007,1,3,0,15,58,0,16,54,47900,50700,56,VT,BREF
1171,2007,1,3,0,21,39,0,22,29,64950,67450,50,VT,BREF
1172,2007,1,3,0,36,18,0,37,13,108900,111650,55,REGIONAL,BREF
1173,2007,1,3,0,37,14,0,38,22,111700,115100,68,REGIONAL,BREF
1174,2007,1,3,0,43,17,0,44,24,129850,133200,67,REGIONAL,BREF
1175,2007,1,3,0,52,25,0,53,27,157250,160350,62,REGIONAL,BREF
1176,2007,1,3,0,55,39,0,56,40,166950,170000,61,REGIONAL,BREF
1177,2007,1,3,0,57,48,0,58,50,173400,176500,62,REGIONAL,BREF
1178,2007,1,3,1,3,35,1,4,40,190750,194000,65,REGIONAL,BREF
1179,2007,1,3,1,34,29,1,35,59,283450,287950,90,VT,BREF
1180,2007,1,3,2,57,19,2,58,22,531950,535100,63,LP,BREF
1181,2007,1,3,3,2,28,3,3,29,547400,550450,61,LP,BREF
1182,2007,1,3,3,19,0,3,19,49,597000,599450,49,LP,BREF
1183,2007,1,3,3,19,38,3,20,25,598900,601250,47,VT,BREF
1184,2007,1,3,3,43,39,3,44,31,670950,673550,52,VT,BREF
1185,2007,1,3,4,15,22,4,16,20,766100,769000,58,REGIONAL,BREF
1186,2007,1,3,4,16,17,4,17,8,768850,771400,51,REGIONAL,BREF
1187,2007,1,3,4,44,20,4,45,13,853000,855650,53,LP,BREF
1188,2007,1,3,5,14,30,5,15,42,943500,947100,72,REGIONAL,BREF
1189,2007,1,3,7,4,5,7,5,3,1272250,1275150,58,REGIONAL,BREF
1190,2007,1,3,7,7,42,7,8,37,1283100,1285850,55,REGIONAL,BREF
1191,2007,1,3,7,17,46,7,18,36,1313300,1315800,50,OTRO,BREF
1192,2007,1,3,7,19,18,7,20,8,1317900,1320400,50,VT,BREF
1193,2007,1,3,7,35,53,7,36,50,1367650,1370500,57,VT,BREF
1194,2007,1,3,7,45,53,7,46,45,1397650,1400250,52,VT,BREF
1195,2007,1,3,7,57,44,7,58,45,1433200,1436250,61,LP,BREF
1196,2007,1,3,7,58,59,7,59,48,1436950,1439400,49,VT,BREF
1197,2007,1,3,8,13,1,8,14,6,1479050,1482300,65,REGIONAL,BREF
1198,2007,1,3,8,20,20,8,21,12,1501000,1503600,52,VT,BREF
1199,2007,1,3,8,22,51,8,23,41,1508550,1511050,50,VT,BREF
1200,2007,1,3,8,51,3,8,51,56,1593150,1595800,53,VT,BREF
1201,2007,1,3,8,53,55,8,54,47,1601750,1604350,52,OTRO,BREF
1202,2007,1,3,9,14,52,9,15,45,1664600,1667250,53,LP,BREF
1203,2007,1,3,9,27,27,9,28,35,1702350,1705750,68,LP,BREF
1204,2007,1,3,9,49,33,9,50,21,1768650,1771050,48,LP,BREF
1205,2007,1,3,10,4,32,10,5,36,1813600,1816800,64,OTRO,BREF
1206,2007,1,3,10,20,57,10,21,56,1862850,1865800,59,OTRO,BREF
1207,2007,1,3,11,25,14,11,27,22,2055700,2062100,128,OTRO,BREF
1208,2007,1,3,11,51,19,11,52,16,2133950,2136800,57,VT,BREF
1209,2007,1,3,11,59,38,12,0,24,2158900,2161200,46,OTRO,BREF
1210,2007,1,3,12,1,23,12,2,13,2164150,2166650,50,VT,BREF
1211,2007,1,3,13,14,12,13,15,58,2382600,2387900,106,RUIDO,BREF
1212,2007,1,3,13,17,34,13,18,25,2392700,2395250,51,LP,BREF
1213,2007,1,3,13,32,2,13,32,55,2436100,2438750,53,VT,BREF
1214,2007,1,3,13,37,28,13,38,26,2452400,2455300,58,VT,BREF
1215,2007,1,3,13,45,48,13,46,49,2477400,2480450,61,VT,BREF
1216,2007,1,3,14,24,35,14,25,35,2593750,2596750,60,VT,BREF
1217,2007,1,3,14,37,38,14,38,49,2632900,2636450,71,OTRO,BREF
1218,2007,1,3,14,50,31,14,51,36,2671550,2674800,65,OTRO,BREF
1219,2007,1,3,14,57,6,14,57,53,2691300,2693650,47,VT,BREF
1220,2007,1,3,15,12,13,15,13,12,2736650,2739600,59,VT,BREF
1221,2007,1,3,15,35,27,15,36,21,2806350,2809050,54,VT,BREF
1222,2007,1,3,15,54,44,15,55,37,2864200,2866850,53,OTRO,BREF
1223,2007,1,3,15,59,52,16,0,41,2879600,2882050,49,OTRO,BREF
1224,2007,1,3,16,9,26,16,10,10,2908300,2910500,44,RUIDO,BREF
1225,2007,1,3,16,11,22,16,12,20,2914100,2917000,58,OTRO,BREF
1226,2007,1,3,17,45,59,17,46,46,3197950,3200300,47,OTRO,BREF
1227,2007,1,3,17,47,40,17,48,33,3203000,3205650,53,VT,BREF
1228,2007,1,3,18,4,21,18,5,23,3253050,3256150,62,VT,BREF
1229,2007,1,3,18,11,37,18,12,24,3274850,3277200,47,LP,BREF
1230,2007,1,3,18,22,37,18,23,43,3307850,3311150,66,LP,BREF
1231,2007,1,3,18,39,29,18,40,18,3358450,3360900,49,RUIDO,BREF
1232,2007,1,3,18,41,15,18,42,10,3363750,3366500,55,RUIDO,BREF
1233,2007,1,3,20,49,6,20,50,20,3747300,3751000,74,REGIONAL,BREF
1234,2007,1,3,21,19,57,21,20,48,3839850,3842400,51,VT,BREF
1235,2007,1,3,21,36,9,21,37,2,3888450,3891100,53,VT,BREF
1236,2007,1,3,21,46,34,21,47,25,3919700,3922250,51,VT,BREF
1237,2007,1,3,21,53,51,21,54,57,3941550,3944850,66,RUIDO,BREF
1238,2007,1,3,22,29,32,22,30,28,4048600,4051400,56,LP,BREF
1239,2007,1,3,22,45,27,22,46,17,4096350,4098850,50,VT,BREF
1240,2007,1,3,22,48,35,22,49,27,4105750,4108350,52,VT,BREF
1241,2007,1,3,23,4,46,23,5,46,4154300,4157300,60,LP,BREF
1242,2007,1,3,23,43,19,23,44,22,4269950,4273100,63,LP,BREF
1243,2007,1,4,0,52,55,0,54,7,158750,162350,72,VT,BREF
1244,2007,1,4,1,43,32,1,44,29,310600,313450,57,VT,BREF
1245,2007,1,4,2,19,32,2,21,1,418600,423050,89,REGIONAL,BREF
1246,2007,1,4,3,14,22,3,15,16,583100,585800,54,RUIDO,BREF
1247,2007,1,4,3,41,40,3,42,42,665000,668100,62,RUIDO,BREF
1248,2007,1,4,4,30,32,4,31,23,811600,814150,51,OTRO,BREF
1249,2007,1,4,5,1,21,5,2,33,904050,907650,72,REGIONAL,BREF
1250,2007,1,4,5,16,23,5,17,12,949150,951600,49,OTRO,BREF
1251,2007,1,4,5,35,31,5,36,30,1006550,1009500,59,OTRO,BREF
1252,2007,1,4,5,35,42,5,36,30,1007100,1009500,48,OTRO,BREF
1253,2007,1,4,6,2,10,6,3,4,1086500,1089200,54,REGIONAL,BREF
1254,2007,1,4,6,3,39,6,4,31,1090950,1093550,52,OTRO,BREF
1255,2007,1,4,6,16,54,6,17,57,1130700,1133850,63,LP,BREF
1256,2007,1,4,7,9,2,7,9,50,1287100,1289500,48,RUIDO,BREF
1257,2007,1,4,7,43,37,7,44,37,1390850,1393850,60,VT,BREF
1258,2007,1,4,7,48,16,7,49,18,1404800,1407900,62,VT,BREF
1259,2007,1,4,8,9,34,8,10,26,1468700,1471300,52,LP,BREF
1260,2007,1,4,8,23,16,8,24,15,1509800,1512750,59,LP,BREF
1261,2007,1,4,9,2,3,9,3,3,1626150,1629150,60,REGIONAL,BREF
1262,2007,1,4,9,7,43,9,8,34,1643150,1645700,51,LP,BREF
1263,2007,1,4,9,31,35,9,33,40,1714750,1721000,125,LP,BREF
1264,2007,1,4,9,41,7,9,42,9,1743350,1746450,62,OTRO,BREF
1265,2007,1,4,9,51,59,9,53,15,1775950,1779750,76,LP,BREF
1266,2007,1,4,10,35,2,10,36,11,1905100,1908550,69,REGIONAL,BREF
1267,2007,1,4,11,40,57,11,41,60,2102850,2106000,63,OTRO,BREF
1268,2007,1,4,11,58,20,11,59,11,2155000,2157550,51,OTRO,BREF
1269,2007,1,4,12,58,46,12,59,35,2336300,2338750,49,LP,BREF
1270,2007,1,4,13,39,46,13,41,46,2459300,2465300,120,RUIDO,BREF
1271,2007,1,4,14,24,9,14,25,22,2592450,2596100,73,REGIONAL,BREF
1272,2007,1,4,14,55,25,14,56,20,2686250,2689000,55,VT,BREF
1273,2007,1,4,15,4,24,15,5,29,2713200,2716450,65,OTRO,BREF
1274,2007,1,4,15,7,20,15,8,14,2722000,2724700,54,LP,BREF
1275,2007,1,4,15,49,25,15,50,18,2848250,2850900,53,LP,BREF
1276,2007,1,4,15,52,59,15,54,48,2858950,2864400,109,LP,BREF
1277,2007,1,4,15,53,41,15,55,9,2861050,2865450,88,OTRO,BREF
1278,2007,1,4,16,48,4,16,49,2,3024200,3027100,58,REGIONAL,BREF
1279,2007,1,4,17,8,26,17,9,17,3085300,3087850,51,RUIDO,BREF
1280,2007,1,4,17,44,28,17,45,56,3193400,3197800,88,REGIONAL,BREF
1281,2007,1,4,17,57,8,17,57,55,3231400,3233750,47,LP,BREF
1282,2007,1,4,19,36,0,19,36,50,3528000,3530500,50,OTRO,BREF
1283,2007,1,4,20,43,32,20,44,29,3730600,3733450,57,LP,BREF
1284,2007,1,4,20,52,7,20,53,19,3756350,3759950,72,LP,BREF
1285,2007,1,4,20,58,16,20,59,11,3774800,3777550,55,LP,BREF
1286,2007,1,4,22,20,12,22,21,6,4020600,4023300,54,VT,BREF
1287,2007,1,4,22,40,7,22,41,10,4080350,4083500,63,LP,BREF
1288,2007,1,4,22,51,9,22,52,9,4113450,4116450,60,LP,BREF
1289,2007,1,4,23,20,44,23,21,33,4202200,4204650,49,REGIONAL,BREF
1290,2007,1,4,23,21,16,23,22,4,4203800,4206200,48,REGIONAL,BREF
1291,2007,1,4,23,21,52,23,22,40,4205600,4208000,48,LP,BREF
1292,2007,1,4,23,23,13,23,24,9,4209650,4212450,56,VT,BREF
1293,2007,1,4,23,29,26,23,30,29,4228300,4231450,63,REGIONAL,BREF
1294,2007,1,5,0,25,24,0,26,53,76200,80650,89,REGIONAL,BREF
1295,2007,1,5,0,49,51,0,51,10,149550,153500,79,TRE,BREF
1296,2007,1,5,1,21,39,1,22,36,244950,247800,57,LP,BREF
1297,2007,1,5,2,14,40,2,15,44,404000,407200,64,LP,BREF
1298,2007,1,5,2,25,27,2,26,45,436350,440250,78,LP,BREF
1299,2007,1,5,2,25,53,2,26,42,437650,440100,49,LP,BREF
1300,2007,1,5,2,31,24,2,32,17,454200,456850,53,LP,BREF
1301,2007,1,5,2,54,19,2,55,11,522950,525550,52,VT,BREF
1302,2007,1,5,3,1,41,3,3,11,545050,549550,90,REGIONAL,BREF
1303,2007,1,5,3,7,49,3,8,42,563450,566100,53,LP,BREF
1304,2007,1,5,3,23,19,3,24,3,609950,612150,44,OTRO,BREF
1305,2007,1,5,4,12,25,4,13,18,757250,759900,53,LP,BREF
1306,2007,1,5,4,18,24,4,19,17,775200,777850,53,HB,BREF
1307,2007,1,5,4,40,35,4,41,42,841750,845100,67,LP,BREF
1308,2007,1,5,5,8,53,5,9,53,926650,929650,60,REGIONAL,BREF
1309,2007,1,5,5,24,50,5,25,43,974500,977150,53,VT,BREF
1310,2007,1,5,5,29,26,5,30,17,988300,990850,51,VT,BREF
1311,2007,1,5,5,37,5,5,38,1,1011250,1014050,56,OTRO,BREF
1312,2007,1,5,5,44,30,5,45,26,1033500,1036300,56,RUIDO,BREF
1313,2007,1,5,5,51,3,5,51,56,1053150,1055800,53,RUIDO,BREF
1314,2007,1,5,6,32,24,6,33,22,1177200,1180100,58,RUIDO,BREF
1315,2007,1,5,6,53,51,6,54,43,1241550,1244150,52,OTRO,BREF
1316,2007,1,5,6,54,26,6,56,2,1243300,1248100,96,LP,BREF
1317,2007,1,5,8,58,31,8,59,27,1615550,1618350,56,LP,BREF
1318,2007,1,5,10,2,57,10,3,48,1808850,1811400,51,LP,BREF
1319,2007,1,5,12,58,34,12,59,23,2335700,2338150,49,OTRO,BREF
1320,2007,1,5,13,11,16,13,13,22,2373800,2380100,126,OTRO,BREF
1321,2007,1,5,13,39,7,13,40,6,2457350,2460300,59,OTRO,BREF
1322,2007,1,5,14,32,53,14,34,11,2618650,2622550,78,OTRO,BREF
1323,2007,1,5,14,52,45,14,54,2,2678250,2682100,77,LP,BREF
1324,2007,1,5,15,53,42,15,54,52,2861100,2864600,70,REGIONAL,BREF
1325,2007,1,5,15,55,42,15,56,50,2867100,2870500,68,REGIONAL,BREF
1326,2007,1,5,15,57,20,15,58,37,2872000,2875850,77,RUIDO,BREF
1327,2007,1,5,16,19,36,16,20,37,2938800,2941850,61,REGIONAL,BREF
1328,2007,1,5,16,49,52,16,50,55,3029600,3032750,63,REGIONAL,BREF
1329,2007,1,5,18,51,57,18,53,15,3395850,3399750,78,RUIDO,BREF
1330,2007,1,5,19,14,13,19,16,4,3462650,3468200,111,REGIONAL,BREF
1331,2007,1,5,19,22,60,19,23,50,3489000,3491500,50,LP,BREF
1332,2007,1,5,21,8,18,21,9,5,3804900,3807250,47,LP,BREF
1333,2007,1,5,21,24,19,21,26,10,3852950,3858500,111,REGIONAL,BREF
1334,2007,1,5,23,24,25,23,26,3,4213250,4218150,98,OTRO,BREF
1335,2007,1,5,23,26,2,23,27,9,4218100,4221450,67,VLP,BREF
1336,2007,1,5,23,27,1,23,27,45,4221050,4223250,44,OTRO,BREF
1337,2007,1,5,23,40,30,23,41,19,4261500,4263950,49,LP,BREF
1338,2007,1,5,23,41,21,23,42,17,4264050,4266850,56,REGIONAL,BREF
1339,2007,1,5,23,48,23,23,49,10,4285150,4287500,47,LP,BREF
1340,2007,1,5,0,25,24,0,26,53,76200,80650,89,REGIONAL,BREF
1341,2007,1,5,0,49,51,0,51,10,149550,153500,79,TRE,BREF
1342,2007,1,5,1,21,39,1,22,36,244950,247800,57,LP,BREF
1343,2007,1,5,2,14,40,2,15,44,404000,407200,64,LP,BREF
1344,2007,1,5,2,25,27,2,26,45,436350,440250,78,LP,BREF
1345,2007,1,5,2,25,53,2,26,42,437650,440100,49,LP,BREF
1346,2007,1,5,2,31,24,2,32,17,454200,456850,53,LP,BREF
1347,2007,1,5,2,54,19,2,55,11,522950,525550,52,VT,BREF
1348,2007,1,5,3,1,41,3,3,11,545050,549550,90,REGIONAL,BREF
1349,2007,1,5,3,7,49,3,8,42,563450,566100,53,LP,BREF
1350,2007,1,5,3,23,19,3,24,3,609950,612150,44,LP,BREF
1351,2007,1,5,4,12,25,4,13,18,757250,759900,53,LP,BREF
1352,2007,1,5,4,18,24,4,19,17,775200,777850,53,LP,BREF
1353,2007,1,5,4,40,35,4,41,42,841750,845100,67,LP,BREF
1354,2007,1,5,5,8,53,5,9,53,926650,929650,60,LP,BREF
1355,2007,1,5,5,24,50,5,25,43,974500,977150,53,LP,BREF
1356,2007,1,5,5,29,26,5,30,17,988300,990850,51,LP,BREF
1357,2007,1,5,5,37,5,5,38,1,1011250,1014050,56,OTRO,BREF
1358,2007,1,5,5,44,30,5,45,26,1033500,1036300,56,OTRO,BREF
1359,2007,1,5,5,51,3,5,51,56,1053150,1055800,53,RUIDO,BREF
1360,2007,1,5,6,32,24,6,33,22,1177200,1180100,58,RUIDO,BREF
1361,2007,1,5,6,53,51,6,54,43,1241550,1244150,52,OTRO,BREF
1362,2007,1,5,6,54,26,6,56,2,1243300,1248100,96,VT,BREF
1363,2007,1,5,8,58,31,8,59,27,1615550,1618350,56,LP,BREF
1364,2007,1,5,10,2,57,10,3,48,1808850,1811400,51,LP,BREF
1365,2007,1,5,12,58,34,12,59,23,2335700,2338150,49,OTRO,BREF
1366,2007,1,5,13,11,16,13,13,22,2373800,2380100,126,VT,BREF
1367,2007,1,5,13,39,7,13,40,6,2457350,2460300,59,OTRO,BREF
1368,2007,1,5,14,32,53,14,34,11,2618650,2622550,78,OTRO,BREF
1369,2007,1,5,14,52,45,14,54,2,2678250,2682100,77,LP,BREF
1370,2007,1,5,15,53,42,15,54,52,2861100,2864600,70,REGIONAL,BREF
1371,2007,1,5,15,55,42,15,56,50,2867100,2870500,68,REGIONAL,BREF
1372,2007,1,5,15,57,20,15,58,37,2872000,2875850,77,OTRO,BREF
1373,2007,1,5,16,19,36,16,20,37,2938800,2941850,61,REGIONAL,BREF
1374,2007,1,5,16,49,52,16,50,55,3029600,3032750,63,REGIONAL,BREF
1375,2007,1,5,18,51,57,18,53,15,3395850,3399750,78,RUIDO,BREF
1376,2007,1,5,19,14,13,19,16,4,3462650,3468200,111,REGIONAL,BREF
1377,2007,1,5,19,22,60,19,23,50,3489000,3491500,50,OTRO,BREF
1378,2007,1,5,21,8,18,21,9,5,3804900,3807250,47,LP,BREF
1379,2007,1,5,21,24,19,21,26,10,3852950,3858500,111,LP,BREF
1380,2007,1,5,23,24,25,23,26,3,4213250,4218150,98,LP,BREF
1381,2007,1,5,23,26,2,23,27,9,4218100,4221450,67,LP,BREF
1382,2007,1,5,23,27,1,23,27,45,4221050,4223250,44,LP,BREF
1383,2007,1,5,23,40,30,23,41,19,4261500,4263950,49,LP,BREF
1384,2007,1,5,23,41,21,23,42,17,4264050,4266850,56,OTRO,BREF
1385,2007,1,5,23,48,23,23,49,10,4285150,4287500,47,LP,BREF
1386,2007,1,6,0,7,30,0,8,28,22500,25400,58,LP,BREF
1387,2007,1,6,3,15,59,3,16,51,587950,590550,52,LP,BREF
1388,2007,1,6,4,26,34,4,28,37,799700,805850,123,REGIONAL,BREF
1389,2007,1,6,6,12,46,6,13,50,1118300,1121500,64,LP,BREF
1390,2007,1,6,6,27,37,6,29,30,1162850,1168500,113,OTRO,BREF
1391,2007,1,6,6,29,50,6,31,29,1169500,1174450,99,OTRO,BREF
1392,2007,1,6,6,53,1,6,53,55,1239050,1241750,54,LP,BREF
1393,2007,1,6,7,10,25,7,11,14,1291250,1293700,49,LP,BREF
1394,2007,1,6,8,31,50,8,32,48,1535500,1538400,58,REGIONAL,BREF
1395,2007,1,6,9,19,33,9,20,20,1678650,1681000,47,LP,BREF
1396,2007,1,6,9,26,2,9,26,58,1698100,1700900,56,LP,BREF
1397,2007,1,6,10,35,47,10,36,43,1907350,1910150,56,LP,BREF
1398,2007,1,6,11,6,49,11,7,46,2000450,2003300,57,LP,BREF
1399,2007,1,6,11,18,28,11,19,50,2035400,2039500,82,OTRO,BREF
1400,2007,1,6,12,34,10,12,36,1,2262500,2268050,111,RUIDO,BREF
1401,2007,1,6,13,43,51,13,44,58,2471550,2474900,67,RUIDO,BREF
1402,2007,1,6,15,1,22,15,3,3,2704100,2709150,101,RUIDO,BREF
1403,2007,1,6,15,48,25,15,49,22,2845250,2848100,57,RUIDO,BREF
1404,2007,1,6,16,27,31,16,28,21,2962550,2965050,50,LP,BREF
1405,2007,1,6,17,1,8,17,2,0,3063400,3066000,52,LP,BREF
1406,2007,1,6,17,2,35,17,3,24,3067750,3070200,49,LP,BREF
1407,2007,1,6,17,15,18,17,16,15,3105900,3108750,57,VLP,BREF
1408,2007,1,6,17,41,7,17,44,18,3183350,3192900,191,RUIDO,BREF
1409,2007,1,6,17,44,50,17,46,49,3194500,3200450,119,OTRO,BREF
1410,2007,1,6,19,5,47,19,6,49,3437350,3440450,62,OTRO,BREF
1411,2007,1,6,19,25,11,19,26,12,3495550,3498600,61,REGIONAL,BREF
1412,2007,1,6,20,37,53,20,38,53,3713650,3716650,60,LP,BREF
1413,2007,1,6,21,28,29,21,29,34,3865450,3868700,65,OTRO,BREF
1414,2007,1,6,21,31,16,21,32,12,3873800,3876600,56,LP,BREF
1415,2007,1,6,21,40,39,21,41,27,3901950,3904350,48,LP,BREF
1416,2007,1,6,22,7,54,22,8,52,3983700,3986600,58,LP,BREF
1417,2007,1,6,22,22,26,22,23,26,4027300,4030300,60,LP,BREF
1418,2007,1,6,23,11,9,23,11,59,4173450,4175950,50,OTRO,BREF
1419,2007,1,6,23,16,39,23,17,40,4189950,4193000,61,LP,BREF
1420,2007,1,6,23,16,39,23,17,40,4189950,4193000,61,LP,BREF
1421,2007,1,6,23,24,51,23,26,22,4214550,4219100,91,REGIONAL,BREF
1422,2007,1,6,23,55,53,23,56,45,4307650,4310250,52,OTRO,BREF
1423,2007,1,7,0,20,22,0,21,20,61100,64000,58,REGIONAL,BREF
1424,2007,1,7,0,42,12,0,43,9,126600,129450,57,OTRO,BREF
1425,2007,1,7,1,40,10,1,41,31,300500,304550,81,VT,BREF
1426,2007,1,7,2,14,53,2,15,42,404650,407100,49,LP,BREF
1427,2007,1,7,3,41,28,3,42,20,664400,667000,52,LP,BREF
1428,2007,1,7,5,27,10,5,28,9,981500,984450,59,REGIONAL,BREF
1429,2007,1,7,5,39,1,5,39,53,1017050,1019650,52,LP,BREF
1430,2007,1,7,6,14,57,6,15,56,1124850,1127800,59,LP,BREF
1431,2007,1,7,6,43,48,6,44,36,1211400,1213800,48,LP,BREF
1432,2007,1,7,8,49,9,8,50,6,1587450,1590300,57,LP,BREF
1433,2007,1,7,8,51,4,8,52,23,1593200,1597150,79,VT,BREF
1434,2007,1,7,9,45,6,9,46,11,1755300,1758550,65,LP,BREF
1435,2007,1,7,10,8,15,10,9,9,1824750,1827450,54,VT,BREF
1436,2007,1,7,10,36,1,10,36,59,1908050,1910950,58,REGIONAL,BREF
1437,2007,1,7,11,5,52,11,6,48,1997600,2000400,56,LP,BREF
1438,2007,1,7,12,0,31,12,1,54,2161550,2165700,83,LP,BREF
1439,2007,1,7,12,42,22,12,43,20,2287100,2290000,58,LP,BREF
1440,2007,1,7,12,45,52,12,46,42,2297600,2300100,50,LP,BREF
1441,2007,1,7,13,0,44,13,1,36,2342200,2344800,52,LP,BREF
1442,2007,1,7,13,6,7,13,7,6,2358350,2361300,59,LP,BREF
1443,2007,1,7,15,3,37,15,4,33,2710850,2713650,56,VT,BREF
1444,2007,1,7,15,17,11,15,18,14,2751550,2754700,63,LP,BREF
1445,2007,1,7,15,37,57,15,38,56,2813850,2816800,59,RUIDO,BREF
1446,2007,1,7,15,59,9,16,0,50,2877450,2882500,101,RUIDO,BREF
1447,2007,1,7,16,10,43,16,11,28,2912150,2914400,45,OTRO,BREF
1448,2007,1,7,16,26,32,16,27,48,2959600,2963400,76,RUIDO,BREF
1449,2007,1,7,16,51,14,16,52,10,3033700,3036500,56,LP,BREF
1450,2007,1,7,17,0,50,17,2,20,3062500,3067000,90,RUIDO,BREF
1451,2007,1,7,17,35,43,17,36,38,3167150,3169900,55,LP,BREF
1452,2007,1,7,17,53,35,17,54,28,3220750,3223400,53,OTRO,BREF
1453,2007,1,7,18,47,51,18,49,7,3383550,3387350,76,OTRO,BREF
1454,2007,1,7,19,12,30,19,14,17,3457500,3462850,107,RUIDO,BREF
